Sentiment,Text
0,@tommcfly it's @keren4562 im sorry TOM! plz don't be mad at me! i did'nt ment. i just wanted you to answer did'nt ment to insult u! 
0,"@hikaraseru Awww. Would be awesome if you could, but yeah travel expenses!  Wish we were capable of teleportation."
0,@JuseDayne I never hide..u guys are always on the other side of the water.. 
0,Just woke up it's 12:34 pm and there was only one update on @perezhilton .com 
0,@jadoredaff wazz goodie daff long time no see or speak 
0,i have a test at school  tomorrow  i hate tests
0,"Has not tweeted nearly enough with @Gemeri being around, will tweet more now she's gone  Work in 20 mins boo. Patapon is fucking awesome!!"
0,Headache sidelines me. No air show 
0,@Burnt_feet I love favourite-ing too... But I forget to sometimes 
0,Ew. Just had to make myself throw up four times.... This is why I hate drinking!  I'm so tired but too nauseous to go back to sleep!
0,I want to eat something! But it's dark outside. So I shall resist 
0,@lemonbrook bad timing I found my bludy crystallography notes just now  what a n00b hehe
0,Heading to Giant Eagle for 'comfort food' for my patients family. 
0,wishes it would stop raining so we could go get our engagement pics done 
0,Video: give me her voice  http://tumblr.com/xf81z5733
0,"Ah im so jealous, im gonna be stuck inside at work all day "
0,"No longer feel sick, just up from a long sleep, but im still not better "
0,@Pheraya Don't think so  Going into Conor &amp; Jinx withdrawal. Shall bring laptop tonight! Will get there 7.30ish. Shall I bring anything?
0,"Ah crap, Germany's pirate party didn't make it  Well, let's wait for the next election"
0,"Going back to Austin...in an hour. So, I should be there by 7 or 8. Yay for going back boo for so much driving "
0,"I miss sunshine!! Rite now, i usually wake up at 4 o'clock above. Last morning, i woke up at 6 pm above! Woah! "
0,@rebecca_eloise LOL i know. but it means my hashtag was inccorect 
0,Oh dear leg stump as well 
0,not feeling my best 
0,back to the army buzz kill 
0,@Woth2982 I am sooo tired of it. Atl and VA were both rainy messes. I heard the place in JB isn't covered. 
0,"the link didn't work  well, here's the new one TO MY FCD VIDEO: http://bit.ly/fDegP"
0,Uhohs... I'm feeling the start of a flare up 
0,whhhyyy does it have to be sunday already!!     that was quick
0,why wont twitter work with my phone 
0,8:00pm! hmmm. tomorow is so near! nooooooo please! 
0,"girlicious new single, new music video and world tour ? omg yeaah brazil! but it will not be the same without tiff "
0,Gotta work on math 
0,Sniff... why can I never get tickets from seefilmfirst 
0,Find out more about dh's diagnosis on 17th. Still more than a week to go of just not knowing what to think 
0,"@bubblything Dear, I'm so sorry, I forgot that you don't understand my german &quot;goodbye&quot;  How are you?"
0,"juss waking up...ugh, so lAzy  "
0,@EMMAKATE76 yeah kinda im tired 
0,@summerislovey hopefully. no one wants to hire me 
0,"My head is killing me right now :s, pills are not working for me anymore "
0,"Followers, why have you(pl) deserted me? "
0,@fafinettex3 lol @ fml cause mac pro is closed on sunday. i seen that on someones vid  i wouldve been mad too
0,Really bad accident on 75  hope everyone is ok
0,Oh gosh...I love alcohol at the time but when you wake up the next day you just feel like poo! 
0,"@BlessedNest Awh, Happy Birthday to your baby!  My baby turned 4 yo last Wednesday.  *sniff* *sniff*"
0,my ipod won't sync 
0,Sunshine gone. 
0,Um really it's JUNE!!!!!! This is not right  http://twitpic.com/6ugyp
0,"@BigSMO oh nice, never ask us if we want to come "
0,At church for the da Last tyme in LA til nxt tyme..  
0,Got a nice house warming gift of a 'friends' multi photo frame...not enough friends to fill the pic slots though! 
0,I want a Palm Pre. 
0,@RealHatter so I'll probably miss you during the days unless i stay home for any reason. 
0,Can't open my huggie 
0,@laerkai my Gam Zeh Ya'avor ring from Israel. I lost it after training. 
0,@Vadiva08 that movie made me cry  
0,@carmenmandy I know...Aparently now they're buying paint and we're having a paint fight...I'm so confuseeeeed!! 
0,sitting at work bored as hell....i hate my job : sitting at work bored as hell....i hate my job  http://tinyurl.com/o9zljy
0,had another accident with the knife. I forsee continuity problems. We'll have to incorporate the loss of limbs into the script.  Owey.
0,@MizZLina0 they're following me too  they have an icky picture
0,@coltonlittle I don't know...but I wish it would go away! 
0,is bored there is nothing to do 
0,I have had a great day watching my talented daughter play footy for her mate's team. They didn't win 
0,"@OnyxWolf I'm so sorry to hear about Hanne!  That never gets any easier, I know. Did you got a new kitten?"
0,Me too Stina  but don't worry It's almost time for him to come home. At least you have something to look forward to I don't @stisti
0,i need @nicksantino to help me photoshop 
0,@AngieEdery sorry but i can't go to the movies later 
0,@weller3377 gimme some tips.  I'm foundering at #130.  There are 4 people who have missed a show and have more points than me 
0,@jamesforlife give me a job at the ttc? So sick of unemployment 
0,@_Mattie_ no  6 more weeks of school UGH. Are u enjoying ur holiday then?
0,Nothin like hearing Life is a Highway played by guys in kilts at Epcot.... Makes me miss all my fusion guys 
0,@jojo_the_brat I didnt even know you were there.   I'm sorry
0,"ughh, pakistan lost. they need to beat holland by a huge margin to get to the super eight! gaaahh "
0,Ghey english.  gay candyman. im so tired!
0,I miss the drum circle  but at least there's a shower here
0,i want the sims 3 but i haz no money just like i haz no cheezburger... 
0,I just watched one if those poor animal commercials 
0,I've just noticed that I have 5 new followers. It won't let me view them from my phone.  Thanks for following guys. You rock!
0,@jahel i dont...i dont think u do 
0,@Jaynecollinsmac did any of the girls flirt with the blue boys today? and im gutted annie an nick didnt ask @FrankieTheSats my question! 
0,@ross_drew I already have glasses...last eye test i had was about a month ago!! So not that 
0,"@KyranBracken typed in kyran bracken axel, and nothing came up  anything else 2 try kyran?  x"
0,is excited for Austin...in like two months. 
0,is jealous of europe and their circlesquare shows 
0,@jaredmaine ...awwwww.. i wanted to go with you.. 
0,@AmyStrawn Me too! It's just been depressing lately &amp; the tabloid coverage is crazy! 
0,upset im going to miss the premier of Kendras @KendraWilkinson show  Wish i had cable!
0,feels like kelly clarkson.  not a good look 
0,@ASinisterDuck  Have a good time anyway pal  (Y)
0,"@Twiter_ME_This Yeah I have been bad  Been keeping up with my peeps here, but gotta get back to the thread for real!"
0,Turnout for #eu09 down an average of 35% in europe and the UK. As a result a strong movement to the right is visible in the results. 
0,Photo: first blood drawn! i got bloody making bloody marys.  http://tumblr.com/xhg1z6ysj
0,ok big brothers on and i dnt have my @koist again 
0,@GericaQuinn lol. im srry  haha. and thank you&lt;33
0,wow...i go on about musicals more than my gay man....i miss him 
0,@zsbcreations How will Europe manage with so many extreme right parties you mean ? 
0,"good night everybody! it's 11.12 pm here in norway, and i have school 08.00 am "
0,@JasonBradbury only just noticed that Vadim no longer trade! I can't believe I didn't find that out. Harsh times hey  hows your comp?
0,"listening to classic rock with @nbscloset doing chingos orders, sry mom &amp; dad doesn't look like were're leaving the house 2day "
0,Why did my great day have to turn bad!! 
0,@RivenSky That is a heck of a snack. Beer and candy!  I wish I had some. I am out of both 
0,Got a new phone.. Really lame. 
0,Studying for Final Exam 
0,i cant breath outta my nose.......sad face 
0,damn i really wish i would have took that cookies n cream...u think B'll pick it up for me? 
0,i guess im not hanging with ash? her phone is off. 
0,"has landed and is back at home.  and the work clock starts again in just a few measley hours.. tick, tock, tick, tock..."
0,@emilydee and i was not there  how was it baby?!
0,@aquakat37 its true. Natalie is at disneyland. Amanda is at the zoo. You guys are at the mall. I have to clean the house 
0,@thattgirldani i didn't get picked..   well i didnt get an email yet so i dont think i did. ugh lameeee ! when did they send you the email
0,Not got many followers 
0,"@camisosa i hope so, he'll to be okay!! I love him, so much, i can't stopo crying, I need you bff, i need a hug, and I'M ALONE!!  thx u"
0,@racheliza OH CRAP. I've done that before... I don't know if it's reversible - hopefully someone can help you! 
0,Haha bobby quinn pulls up yelling get the mexican and his awesome dog licks me. I miss mulberry 
0,@foxspellcaster doesnt that sound rad? theyre no where to be found! 
0,Im mad at Austin.HA! 
0,@heavyheartthat http://bit.ly/160Zgx  This one. It's hard. 
0,"Sigh, life. Plus my period is making me all sad  I feel like crying off and on.. have since I woke up."
0,"@FunkyKiwi Usually sleeps what you need but then they keep you awake.  Better luck this time, nighty night. *HUG* xx"
0,AWWWWWW Izzie and Alex are getting married. This ends badly doesn't it? 
0,@PENLDN Like a week ago @antsmoove was getting mad b/c he was being ignored and I'm going through the same thing  lol
0,Catfish are so cute! Too bad my grandpas gonna cook him 
0,"@beckym1985 i was thinking that to, i mean a mini bus full of people.....from what Rach says, loud people...perhaps not "
0,@amandapalmer link's a dud. youtube removed the vid. 
0,is on the quiet floor @ Club Ode cramming for finaaaals.. but I just wanna nap. 
0,@jelrGREEN verrrrry suprised. &amp; Aww ok ok. Poor thing. 
0,"Sad day. Photographer is sick, so family photos are cancelled for now  And we cleaned up so pretty."
0,i was home all alone cuz my brother had ball hockey   but I had fun with my dog and cats &lt;33
0,"@tommcfly you broke my heart saying this, even im brazilian one, im sure that you don't lose any fan, you're great "
0,@1908AppleSalmon oh nooo!  well congrats 2 mom!
0,Oh no  my libero volleyball clinic at Loyola is the same day The Academy Is... plays the DuPage County Fair! Aw man!!!
0,can i not go to work today? 
0,is in a really bad mood  (U) i dont know what to do with myself xx
0,God dammit 
0,"eff this nausea business. just gonna hang 2nite n watch movies with my dad,craig,&amp;peanut. love just layin around. boo bout my foot  ouch!"
0,@houstonZrowe dont promise things you cant fulfil! 
0,"Played Uncharted 2 beta earlier. @Zakupilot256, it was downloading/installing when you were online - you signed off when it loaded. "
0,Aww maa boo not feelin 2 well 
0,@Ms_Balla32 sorry  it was a great meet! Thanks for following...
0,@3vn that sounds terrible.  stupid facebook. I wanna see your pictures! Did j.c. give you my number?
0,Kid iD's trumpeter/guitarist is leaving apparently and their MySpace blog says a replacement who can play the trumpet would be a &quot;bonus&quot; 
0,"@LegalCookie not really, want to cry "
0,Should I just take the classes and hope they transfer? BYU's Transfer Equivalencies sucks. 
0,"@steveorrell 120,000 people voted BNP into the European Parliament "
0,i wish i could stop watching tv and just do my homework. wishing i was camping with ashley and the crewww tonight but it cant happen 
0,It seems everyone has died. 
0,I should not have taken that benedryl 
0,KFC...but it's not free. 
0,@greggarbo Dang...traffic school's the worst! It sucks your soul out for the better part of a day when you could be playing music. 
0,"I could fall asleep sitting up right now. Been napping on and off today. Was getting sleepy while driving today, too.  How are you?"
0,@lancearmstrong http://twitpic.com/6vb49 - nope - i see nowt 
0,I just spent the last three hours preparing to study now ill study for 100 hours 
0,@iammenina Maybe. ) Weird. I don't want to go to school yet! I won't get to tweet that much anymore  )
