Date,Sentiment,Text
2017-06-13,0,Alphabet s Waymo retires Firefly vehicles  embraces Chrysler minivans
2017-06-13,0,Longbow reiterates Apple even with Q3 sales concerns
2017-06-13,0,Wall St higher as tech stocks recover 
2017-06-13,0,Variety  Google hires Apple chip architect for Pixel phones
2017-06-13,0,S P 500 tech sector  Nasdaq Composite Index nearly flat as pullback eases
2017-06-13,0,Apple offers  1B bond for clean tech and environmental projects
2017-06-13,0,Apple issues  1 billion green bond after Trump s Paris climate exit
2017-06-13,0,Apple focusing on autonomous car system  CEO Cook on Bloomberg
2017-06-13,0, Five Eyes  talks to focus on encryption  Australian PM
2017-06-13,0,Fiserv to buy UK mobile payments pioneer Monitise for 70 million pounds
2017-06-13,0,U S  stock index futures higher as tech sector sell off peters out 
2017-06-13,0,Tim Cook confirms Apple developing autonomous vehicle tech
2017-06-14,-1,Japan government led bid for Toshiba chip unit to include SK Hynix  sources
2017-06-14,-1,Apple supplier Foxconn eyes Wisconsin for U S  plant
2017-06-14,-1,Upcoming iPhones to have wireless charging  waterproofing
2017-06-14,-1,Nokia targets gains from web giants with fastest routers
2017-06-15,1,Spotify loss widens ahead of potential stock market listing
2017-06-15,1,Western Digital seeks court injunction to block sale of Toshiba chip unit
2017-06-15,1,Wall Street technology share selloff leaves Apple bruised
2017-06-15,1,Twitter rolls out redesign across products
2017-06-15,1,Tech sputters again  dragging Wall Street lower
2017-06-15,1,Twitter rolls out tweaks to its website  mobile applications
2017-06-16,-1,Apple hires Sony TV execs for original programming
2017-06-16,-1,Samsung opens U S  preview of Bixby voice assistant
2017-06-16,-1,US stocks close mixed  Dow stretches winning streak to 4 weeks
2017-06-16,-1,Tech to see bump in growth weighting in Russell rejig
2017-06-16,-1,Global stocks reboot after another tech sell off
2017-06-16,-1,New survey suggests 19  of Apple buyers want a HomePod
2017-06-19,1,S P 500 tech sector up 1 47  led by Microsoft  Apple
2017-06-19,1,Strategy Analytics  Amazon dominates Wi Fi speaker market
2017-06-19,1,Wall St  hits record highs on strong technology  health stocks
2017-06-19,1,Dow and S P 500 close at record highs as tech wobbles fade
2017-06-19,1,Supreme Court and top patent court rarely see eye to eye
2017-06-19,1,Silicon Valley giants outrank many nations  says first  techplomat 
2017-06-19,1,Land   Buildings lays out a plan for Hudson s Bay
2017-06-20,-1,Taiwan central bank to hold fire on rates as tech boom bolsters economy
2017-06-20,-1,Samsung Electronics plans Galaxy Note 8 launch event for August  source
2017-06-20,-1,Taiwan May export orders beat forecast as China  U S  demand jump
2017-06-20,-1,Apple wants court to invalidate Qualcomm s business practice
2017-06-20,-1,Toshiba to pick government led Japan U S  Korea group to buy chips unit source
2017-06-20,-1,As iPhone 8 looms  firms scramble to lock up memory chip supply
2017-06-20,-1,Apple tells court Qualcomm chip licenses are invalid
2017-06-21,0,Tesla s autopilot software head quits in less than six months
2017-06-21,0,SoftBank founder Son pledges to stay at helm as company s firepower grows
2017-06-21,0,Toshiba picks Bain Japan government group to buy chip unit  big hurdles remain
2017-06-21,0,Apple Hospitality declares  0 10 dividend
2017-06-21,0,Bloomberg  Apple wants to pay lower rate to record labels
2017-06-22,0,New loyalty cards coming for Apple Pay users
2017-06-22,0,Tesla in talks to start streaming music service   Recode
2017-06-22,0,Apple adds Virgin to U S  carrier lineup as Virgin ditches Android
2017-06-22,0,Taiwan Semiconductor regains some Qualcomm orders
2017-06-22,0,Former Apple supplier Imagination Technologies goes up for sale
2017-06-22,0,Apple supplier Foxconn eyes  10B U S  investment
2017-06-22,0,Foxconn plans U S  display making plant for over  10 billion  scouting for location
2017-06-23,1,Russia threatens to block Telegram messaging app
2017-06-23,1,Qualcomm considers low cost phone push in China
2017-06-23,1,Toshiba offers to talk with Western Digital regarding chip unit sale
2017-06-23,1,BlackBerry misses sales forecasts  shares tumble
2017-06-23,1,Bloomberg  Ireland has indemnity fears about Apple back taxes
2017-06-26,-1,Apple  Cisco team up to push for cyber security insurance discounts
2017-06-26,-1,UBS ups Apple price target on China growth expectations
2017-06-26,-1,Apple working with Hertz to test self driving technology  Bloomberg
2017-06-26,-1,Alphabet partners with Avis to manage self driving car fleet
2017-06-26,-1,Apple CEO touts India impact in push for deeper market access
2017-06-26,-1,Facebook in talks to produce original TV quality shows  WSJ
2017-06-26,-1,Is producing original content a mistake for Facebook   
2017-06-26,-1,Wall St higher as tech stocks  banks firm 
2017-06-26,-1,Apple CEO praises Indian PM  iPhone SE launches in the country
2017-06-26,-1,Apple using leased Hertz SUVs in autonomous testing
2017-06-26,-1,Apple  Cisco want mutual customers to get security discount
2017-06-27,-1,Apple seeking Siri Event Maven ahead of HomePod launch
2017-06-27,-1,BlackBerry seeks sales force to match software focus
2017-06-27,-1,Qualcomm must face FTC lawsuit
2017-06-27,-1,More self driving car partnerships
2017-06-27,-1,Pandora Media s CEO Tim Westergren to step down
2017-06-27,-1,Apple confirms acquisition of AR tech company
2017-06-28,1,Ledecky punches ticket to worlds with 800m win
2017-06-28,1,Apple  Google help HTC s VR business move forward
2017-06-28,1,Gene Munster  Apple Glasses will erode iPhone market
2017-06-28,1,Analyst says Qualcomm could get bigger cut of iPhone market
2017-06-29,-1,Weekly Comic  When will the Nasdaq bubble burst 
2017-06-29,-1,Alibaba to launch product similar to Amazon Echo  source
2017-06-30,0,European stocks mixed with E Z  inflation on tap  Dax down 0 19
2017-07-03,-1,Apple considering LG OLED investment
2017-07-03,-1,Apple could push OLED market share to 50   says Trendforce
2017-07-03,-1,Dow hits new record high  FAANG stocks slump
2017-07-05,0,Nokia  China s Xiaomi sign patent deal
2017-07-05,0,U S  wading into Apple s EU tax appeal 
2017-07-05,0,Tencent makes smart TV push in joint venture with China s biggest TV maker
2017-07-05,0,Wall St mixed ahead of Fed minutes 
2017-07-05,0,Apple Hospitality REIT CEO critically injured in plane crash
2017-07-05,0,Report says to sell tech ahead of underperformance  semiconductors recover
2017-07-06,0,Oppenheimer Large Cap Revenue ETF  RWL  June Summary
2017-07-06,0,Oppenheimer Global ESG Revenue ETF  ESGF  June Summary
2017-07-06,0,Return of the FAANG pullback  semiconductor index down
2017-07-06,0,Qualcomm wants a court to block iPhone imports  sales
2017-07-06,0,Samsung Electronics tips record second quarter profit as memory prices surge
2017-07-06,0,Asian shares weaker after U S  stumbles overnight  bonds eyed 
2017-07-06,0,Baidu probed after driverless stunt
2017-07-06,0,Apple switching to all OLED screens for next year s iPhones 
2017-07-06,0,Samsung could surpass Apple s operating profit in Q2
2017-07-07,1,Apple challenges Imagination Technologies  disclosure timing
2017-07-07,1,Apple disputes Imagination Technologies partnership timeline
2017-07-07,1,Tech sector sees gains in S P  FAANG  and semiconductor index
2017-07-10,1,Apple to build second renewables powered data center in Denmark
2017-07-10,1,Closing up for the day  S P tech sector  Semiconductor Index  Cyber Security ETF
2017-07-10,1,FBI director nominee Wray earned  9 2 million in law practice last year
2017-07-10,1,Apple investing  921M in Denmark data center
2017-07-10,1,KeyBanc analyst expects OLED iPhone delays
2017-07-10,1,Will the iPhone 8 cost  1 200
2017-07-11,1,Defensives drag European shares lower  Apple suppliers jump
2017-07-11,1,Apple extends service policies for first gen iWatches with specific problem
2017-07-11,1,Deutsche Bank says Street overestimating iPhone 8 sales potential
2017-07-12,0,Spotify signs Sony royalty deal while Warner holds out  reports
2017-07-12,0,Apple starts accepting PayPal as payment method
2017-07-12,0,Apple launching in store HomeKit experiences ahead of HomePod launch
2017-07-12,0,China could field nearly half of new electric car models by 2020  study
2017-07-12,0, Panic  as Apple works on next iPhone
2017-07-12,0,Apple s first China data center
2017-07-13,1,U S  stocks higher at close of trade  Dow Jones Industrial Average up 0 10
2017-07-13,1,Internet TV company Roku hires banks for 2017 IPO  sources
2017-07-13,1,Music streamer SoundCloud has cash until fourth quarter after layoffs
2017-07-13,1,Amazon plans to improve Echo sound quality to compete with HomePod
2017-07-13,1,Wall St higher as Yellen testimony continues 
2017-07-13,1,Apple planning rear facing 3D laser for future iPhone
2017-07-13,1,Barclays analysts don t see iPhone 8  supercycle  or OLED demand
2017-07-13,1,Dow notches second straight record high close 
2017-07-14,1,Australia to compel technology firms to provide access to encrypted missives
2017-07-14,1,Sprint launches new leasing options for cost conscious consumers
2017-07-14,1,Apple reportedly buys production equipment to avoid circuit board delays
2017-07-17,0, FAANG  stocks to put overall drag on second quarter earnings
2017-07-17,0,Texas business leaders call on lawmakers to drop  bathroom bill 
2017-07-17,0,Jimmy Lai magazine sale stokes concern over HK media landscape
2017-07-17,0,Report says new iPhones all behind on production
2017-07-17,0,Subway testing mobile payments  iPhone preorders
2017-07-17,0,Deutsche Bank raises Apple price target
2017-07-18,1,Apple names new managing director for China amid localization drive
2017-07-19,0,Amazon Pay goes Places with real world payments
2017-07-19,0,Amazon launches shopping social network Spark for iOS
2017-07-19,0,Qualcomm s profit forecast disappoints as Apple battle takes toll
2017-07-19,0,Apple names managing director for China
2017-07-19,0,Four Apple contractors accuse Qualcomm of antitrust violations
2017-07-19,0,63  of all iPhones ever sold remain in use
2017-07-19,0,JPMorgan drops Q4 iPhone shipment expectations
2017-07-20,-1,Weekly Comic  Nothing can stop the Nasdaq bulls this week
2017-07-20,-1,BlackBerry wins right to sell secure messaging tools to U S  government
2017-07-20,-1,LG Chem to provide Apple s iPhone batteries next year  Korea Economic Daily
2017-07-21,0,Apple  Google  Facebook spent record amounts lobbying Washington
2017-07-21,0,Apple announces new VP of People
2017-07-24,1,Nasdaq closes at record high ahead of Alphabet earnings
2017-07-24,1,U S  stocks mixed at close of trade  Dow Jones Industrial Average down 0 31
2017-07-24,1,Apple reportedly purchases OLED production equipment
2017-07-24,1,Exclusive  Spotify  Warner hope to clinch royalty deal by September   sources
2017-07-24,1,Roomba vacuum maker iRobot betting big on the  smart  home
2017-07-24,1,Study finds Google  Samsung phones gaining on mobile monetization
2017-07-25,1,Apple CEO promised to build 3  big  plants in U S   Trump tells WSJ
2017-07-25,1,Apple ordered to pay  506 million to university in patent dispute
2017-07-25,1,LG Display to take on Samsung as it lifts OLED investment
2017-07-25,1,Investors unhappy as Alphabet shells out more to drive traffic
2017-07-25,1,Qualcomm announces development kit for AI optimization
2017-07-25,1,Apple falls out of top smartphone sellers in China
2017-07-25,1,WSJ  Trump says Apple plans to build three plants in U S 
2017-07-26,0,Foxconn announces U S  manufacturing plant in Wisconsin
2017-07-26,0,Taiwan taken off Asia Pacific money laundering watchlist
2017-07-26,0,Cochlear unveils hearing implants that work directly with Apple s iPhone
2017-07-26,0,Was Apple behind LG Display s  7B OLED push
2017-07-26,0,Trump to announce Foxconn plant location today
2017-07-26,0,Roku tops connected TV market  Apple falls behind
2017-07-26,0,Apple and Cochlear announce Sound Processor for hearing implant
2017-07-26,0,Apple supplier Japan Display seeks  893 million to fund restructuring  Nikkei
2017-07-27,-1,As downloaded music fades away  Apple discontinues older iPods
2017-07-27,-1,Nasdaq and S P 500 slip as tech and transport weigh
2017-07-27,-1,Wisconsin governor defends  3 billion deal for Foxconn plant
2017-07-27,-1,Samsung Electronics expects continued chip boom after record second quarter profit
2017-07-27,-1,South Korea s LG Electronics books second quarter profit held back by mobiles
2017-07-27,-1,Asleep at the wheel  Germany frets about economic car crash
2017-07-27,-1,Huawei sees annual smartphone shipment growth slowing amid focus on profit
2017-07-27,-1,TransferWise links with Apple Pay globally
2017-07-27,-1,Nokia  3 8  as profits jump despite tough outlook ahead
2017-07-28,0,Sharp returns to first quarter profit on Foxconn s cost cut drive  beats estimates
2017-07-28,0,Report  Apple paying LG Display  2 67B for OLED panels
2017-07-28,0,Superstar firm vogue heads for fire of overvaluation or ice of regulation  James Saft
